trade_id,client_id,segment,trade_amount,trade_date
676,660,Equity,412782.28,2024-05-11
677,1816,Equity,274162.61,2024-04-02
678,1213,Currency,334929.53,2024-11-12
679,1883,F&O,246934.32,2024-07-11
680,1886,F&O,349203.74,2023-03-01
681,1338,F&O,18014.83,2024-08-30
682,493,Commodity,381590.65,2024-06-26
683,923,F&O,17638.51,2024-01-15
684,1946,Currency,228194.62,2023-11-20
685,128,Equity,76331.53,2024-09-19
686,1543,Currency,411963.56,2023-03-03
687,1450,F&O,157516.79,2023-05-26
688,1583,Equity,227592.68,2023-12-28
689,565,F&O,214946.62,2023-02-22
690,1211,F&O,386478.48,2024-02-06
691,550,Equity,241091.04,2024-07-16
692,453,F&O,394690.21,2024-11-11
693,471,Equity,37680.63,2024-12-07
694,988,Equity,96605.39,2024-03-24
695,738,Currency,276215.59,2023-03-24
696,1589,F&O,473597.07,2024-01-14
697,1935,Currency,38304.17,2024-10-07
698,224,F&O,22499.02,2024-04-02
699,154,Equity,79118.79,2023-03-22
700,560,F&O,320935.41,2024-12-31
701,351,F&O,200097.47,2024-05-28
702,1171,Currency,412950.64,2023-11-05
703,1929,Equity,36894.64,2024-05-08
704,1600,Currency,99010.63,2023-08-24
705,349,Currency,150713.18,2024-10-29
706,182,F&O,313738.31,2023-02-06
707,637,Currency,342901.17,2024-10-18
708,1018,Equity,62977.44,2023-11-21
709,179,Currency,471958.55,2023-02-25
710,1063,Commodity,171181.02,2023-05-01
711,772,Equity,356871.21,2023-11-10
712,894,Currency,262579.65,2023-07-30
713,1027,F&O,112156.3,2023-04-13
714,1016,F&O,423267.93,2024-03-14
715,64,F&O,409300.78,2023-02-07
716,29,Equity,198639.86,2024-09-11
717,372,F&O,294715.19,2024-02-18
718,1547,Commodity,129655.02,2023-08-12
719,97,Equity,345235.96,2023-10-20
720,1894,Equity,155204.38,2024-11-26
721,1466,Equity,422195.29,2023-06-04
722,1227,Equity,109475.17,2023-02-01
723,1435,Commodity,8386.91,2023-08-22
724,993,Commodity,134985.51,2024-05-03
725,21,Currency,96335.19,2024-07-23
726,1575,F&O,254634.93,2023-11-29
727,735,Equity,102647.94,2024-11-05
728,1126,Currency,381831.75,2023-01-17
729,1070,Commodity,121443.95,2024-02-18
730,66,F&O,353777.12,2024-10-19
731,603,F&O,289656.99,2023-08-28
732,1188,Currency,493138.68,2023-10-13
733,1995,Commodity,499950.59,2023-12-12
734,1135,Equity,434893.52,2024-01-10
735,338,Commodity,380231.7,2023-01-16
736,123,Equity,193841.75,2024-08-09
737,1729,Equity,376885.09,2023-09-17
738,447,Equity,478381.09,2023-12-27
739,611,Equity,12665.41,2024-02-03
740,1315,Equity,269419.44,2024-04-04
741,671,Equity,109781.15,2024-05-30
742,1436,F&O,279380.28,2023-03-26
743,615,Commodity,233757.1,2023-03-04
744,897,Currency,288308.52,2023-04-10
745,281,Equity,275930.15,2023-10-22
746,1067,F&O,480093.41,2023-06-11
747,1510,Currency,276540.87,2023-06-27
748,596,Equity,423269.81,2024-03-19
749,1987,Commodity,160590.32,2023-11-24
750,703,Commodity,219612.24,2023-11-24
751,1075,Equity,235736.32,2023-02-11
752,1922,Currency,140085.29,2023-08-30
753,210,Commodity,190515.34,2023-12-08
754,126,Equity,299658.03,2023-04-01
755,492,Equity,290513.69,2023-01-28
756,1533,Equity,318581.24,2024-04-03
757,960,Equity,176557.14,2024-10-28
758,970,F&O,158599.92,2024-09-22
759,581,F&O,306197.32,2024-01-20
760,777,Equity,67298.01,2024-05-01
761,258,Currency,127262.74,2023-08-08
762,1954,Equity,22021.74,2023-09-21
763,1212,Equity,37232.82,2023-05-01
764,230,Equity,122448.26,2023-02-15
765,189,F&O,10745.11,2023-10-07
766,1439,Equity,123459.89,2023-04-25
767,10,Equity,327833.19,2023-06-17
768,1138,Equity,31492.43,2024-03-10
769,1100,Commodity,218931.6,2023-09-03
770,676,Currency,456641.28,2024-04-28
771,502,Equity,395851.13,2024-01-10
772,85,Equity,153413.31,2023-10-07
773,49,F&O,462477.93,2023-01-22
774,1519,Commodity,165493.6,2024-12-14
775,838,Equity,37185.23,2023-03-09
776,1008,Currency,497033.92,2024-10-09
777,689,F&O,435141.24,2023-02-27
778,387,F&O,233500.46,2024-06-10
779,970,F&O,333521.89,2023-09-21
780,1413,Currency,335942.81,2024-11-12
781,1006,Commodity,98046.63,2024-02-27
782,218,Equity,100824.27,2024-05-13
783,1725,Equity,235320.77,2023-10-18
784,1005,F&O,455875.0,2023-06-18
785,1370,Equity,5986.89,2024-07-13
786,1254,Commodity,391470.31,2024-04-06
787,255,Commodity,29705.87,2024-08-30
788,236,Commodity,239632.84,2024-07-09
789,1050,Currency,319298.54,2023-12-19
790,1608,Equity,343692.87,2023-08-28
791,1285,Currency,30181.15,2023-10-10
792,1790,Commodity,209883.21,2024-03-24
793,271,Equity,292334.79,2024-08-04
794,123,Commodity,33956.72,2023-03-07
795,656,Equity,68412.18,2023-11-23
796,1281,Commodity,332160.85,2024-03-31
797,1680,F&O,261297.46,2024-04-21
798,1445,Equity,81752.5,2023-10-12
799,259,F&O,268084.43,2023-01-31
800,948,F&O,456433.49,2024-03-23
801,47,Equity,8778.2,2023-08-02
802,863,Equity,321674.25,2024-11-23
803,525,Equity,37751.57,2024-12-14
804,888,F&O,4218.27,2024-08-02
805,208,Currency,76176.59,2023-01-25
806,1335,Currency,212030.41,2024-01-08
807,747,F&O,401369.66,2024-02-01
808,149,Commodity,141610.96,2023-12-03
809,1858,Equity,313210.93,2024-11-02
810,438,Commodity,206167.16,2023-10-07
811,155,Equity,117931.56,2024-09-14
812,1702,Equity,257609.31,2024-07-12
813,1114,F&O,398934.78,2024-11-21
814,1722,Equity,416413.69,2024-07-01
815,1854,Commodity,423413.25,2023-07-17
816,358,Commodity,169940.35,2024-07-07
817,1198,Equity,396934.58,2024-04-23
818,1241,Equity,106877.05,2024-08-24
819,1931,Currency,369474.13,2024-08-02
820,456,Commodity,474243.83,2023-03-11
821,776,Equity,7858.17,2024-05-19
822,1633,Equity,220741.6,2023-04-20
823,629,F&O,324237.72,2024-01-17
824,1223,F&O,351186.11,2024-02-01
825,832,Equity,88867.79,2024-02-13
826,486,Equity,486119.45,2023-12-17
827,533,Currency,308017.42,2024-06-17
828,200,F&O,83005.96,2024-05-15
829,371,Currency,11240.73,2024-12-07
830,1014,Commodity,391848.84,2024-02-25
831,1983,Currency,40772.66,2024-07-10
832,853,Equity,71384.41,2023-04-21
833,1472,Commodity,287840.18,2023-07-28
834,248,Equity,302149.25,2024-03-14
835,788,F&O,343756.67,2023-06-27
836,264,F&O,197363.49,2024-02-29
837,1082,Equity,387175.44,2023-11-24
838,1326,Currency,487204.94,2023-01-11
839,31,Currency,136276.38,2023-09-09
840,1522,Equity,351811.28,2023-08-23
841,1273,F&O,464305.86,2024-10-09
842,605,Equity,343457.09,2023-09-11
843,1801,Equity,340873.64,2024-07-19
844,1295,Commodity,112662.51,2024-04-22
845,1630,Equity,268029.97,2023-05-09
846,1690,Currency,281698.9,2024-06-15
847,1418,Equity,350364.65,2023-04-10
848,1821,F&O,498413.9,2023-10-17
849,502,F&O,17788.27,2024-07-22
850,1616,Equity,33551.1,2023-08-14
851,1828,Equity,39897.08,2024-10-14
852,1108,Commodity,371746.59,2023-05-05
853,1389,Commodity,69040.54,2024-03-13
854,886,Equity,311603.49,2024-07-17
855,549,F&O,163009.77,2024-10-07
856,1366,Equity,229202.66,2024-10-26
857,839,Equity,108615.92,2023-12-13
858,1431,F&O,433187.17,2024-11-28
859,1449,Equity,293489.01,2023-07-02
860,1768,Commodity,472337.07,2023-12-17
861,1117,Commodity,287723.53,2024-05-29
862,848,Currency,62830.11,2024-01-13
863,614,F&O,86264.35,2024-12-08
864,412,Currency,494547.91,2024-04-09
865,432,F&O,363057.03,2024-11-08
866,678,F&O,25590.1,2023-12-06
867,159,Currency,352186.72,2023-05-21
868,14,F&O,206674.35,2023-04-21
869,373,Equity,154296.99,2023-09-18
870,225,Commodity,77876.34,2023-07-07
871,1529,Currency,420112.07,2024-01-06
872,1097,Commodity,32856.85,2023-12-24
873,1273,F&O,145627.9,2023-09-30
874,511,F&O,153885.06,2024-11-27
875,603,Currency,81291.74,2024-08-26
876,216,Equity,254584.26,2024-03-24
877,1997,F&O,6839.61,2024-12-06
878,1626,Equity,151186.78,2024-02-21
879,1565,F&O,466881.09,2024-01-23
880,1971,F&O,155954.26,2023-12-04
881,1841,Equity,180869.23,2023-11-07
882,1963,Equity,237109.36,2023-11-25
883,988,F&O,281284.99,2023-02-16
884,1244,Equity,404545.61,2024-10-17
885,840,Equity,95970.29,2023-05-29
886,727,Commodity,436001.44,2023-12-16
887,1245,Equity,379017.13,2023-11-19
888,1413,F&O,361602.52,2023-04-30
889,554,Currency,44315.48,2024-02-02
890,1671,Equity,11798.7,2024-10-07
891,1066,Equity,297412.34,2023-07-16
892,676,F&O,431703.85,2024-02-17
893,873,Commodity,292636.29,2024-03-14
894,283,Currency,107404.2,2023-02-06
895,1082,Currency,46169.43,2023-07-06
896,1838,Commodity,350098.63,2024-02-24
897,834,Equity,361163.37,2024-12-25
898,537,Equity,87093.32,2024-04-04
899,1097,Equity,15066.97,2023-04-20
900,1909,Equity,204733.47,2023-07-06
901,923,Commodity,291776.63,2024-04-15
902,1153,F&O,353295.2,2023-03-19
903,1623,Equity,405162.56,2024-01-09
904,842,Commodity,305658.18,2023-11-26
905,1450,Equity,56329.42,2023-05-05
906,948,Equity,341608.25,2023-11-12
907,665,F&O,492104.14,2023-11-16
908,1718,Equity,452886.71,2024-04-19
909,1149,Equity,435962.79,2024-05-03
910,67,Equity,151782.91,2024-05-28
911,6,Equity,375643.3,2023-11-30
912,637,Commodity,425700.62,2023-03-12
913,314,Currency,339484.78,2024-04-09
914,1350,Equity,126030.32,2024-01-11
915,565,Equity,476963.15,2024-12-24
916,1602,Commodity,225958.89,2023-01-08
917,826,Currency,65772.97,2024-11-26
918,506,Equity,55779.17,2023-06-13
919,1106,Equity,324111.97,2023-10-22
920,1623,Commodity,219417.11,2023-12-24
921,1026,F&O,48147.45,2023-03-22
922,204,Equity,370441.92,2023-10-02
923,662,F&O,399863.26,2024-09-08
924,805,Equity,362982.4,2024-06-23
925,404,F&O,101928.18,2023-02-16
926,1127,F&O,345197.95,2024-01-27
927,536,Currency,6350.68,2024-07-20
928,1392,F&O,153250.96,2023-03-20
929,1236,Equity,200011.94,2024-05-27
930,577,Equity,417788.23,2024-11-10
931,1985,Currency,195806.79,2023-01-23
932,1233,Equity,6623.45,2023-08-16
933,763,Equity,176820.86,2024-03-13
934,1921,Equity,249963.13,2023-10-25
935,117,Commodity,474553.39,2023-09-17
936,628,F&O,470576.12,2024-11-06
937,749,Equity,91256.15,2023-01-10
938,1502,Equity,93388.12,2024-09-19
939,105,Currency,82527.35,2023-06-07
940,495,F&O,394672.04,2023-06-07
941,1795,Commodity,4005.0,2023-11-16
942,46,Currency,64461.42,2023-07-21
943,823,Currency,269441.86,2023-05-01
944,1355,Equity,124533.47,2023-05-19
945,1240,Currency,47085.87,2024-11-04
946,982,Equity,180579.13,2024-12-20
947,960,Equity,137829.59,2024-07-20
948,1516,Currency,256041.05,2023-12-05
949,1837,Equity,489637.56,2023-09-17
950,1946,Equity,63028.01,2024-03-08
951,845,Equity,186990.63,2023-02-13
952,449,F&O,466060.52,2023-06-08
953,536,Equity,438559.65,2023-12-21
954,511,Commodity,197741.25,2023-04-08
955,1482,Currency,349777.68,2024-06-21
956,1571,F&O,44840.65,2024-12-10
957,1560,Equity,356557.99,2024-08-31
958,540,Currency,486456.01,2023-08-27
959,1508,Equity,269206.59,2024-04-19
960,2000,Equity,249746.62,2024-06-07
961,16,Equity,94471.99,2024-07-10
962,1595,F&O,317260.31,2024-01-27
963,243,Equity,295628.2,2023-01-09
964,1974,Equity,326314.6,2024-05-27
965,1231,Equity,14015.56,2024-01-24
966,912,Equity,274813.02,2023-07-29
967,1295,F&O,297872.49,2023-02-23
968,761,Commodity,104557.54,2024-09-07
969,1803,Commodity,104958.1,2023-06-01
970,705,Equity,138832.87,2024-02-14
971,1871,Equity,356149.07,2023-01-10
972,1754,Currency,303526.77,2024-07-05
973,115,Equity,423035.56,2024-07-09
974,1604,Currency,148533.63,2023-09-25
975,1323,Equity,456121.96,2024-10-28
976,1861,Currency,372109.37,2024-03-26
977,1507,Equity,198110.82,2024-08-16
978,397,Equity,48535.77,2023-07-16
979,394,Commodity,129234.85,2024-02-02
980,1099,F&O,478427.34,2023-02-21
981,978,Equity,155871.32,2024-04-13
982,1506,F&O,165620.58,2024-01-03
983,1127,Commodity,95604.88,2024-01-09
984,297,Equity,403618.45,2023-02-28
985,1002,Equity,138546.47,2023-10-21
986,178,F&O,165798.87,2023-04-20
987,1239,Equity,207759.71,2024-06-25
988,967,F&O,217430.41,2023-04-17
989,315,Equity,206259.05,2023-10-24
990,1063,Equity,252368.1,2023-04-05
991,259,Equity,407441.93,2024-12-19
992,1740,F&O,409823.24,2024-11-14
993,7,Equity,399358.25,2024-04-16
994,49,Equity,51461.29,2023-03-20
995,1562,Equity,400039.72,2023-09-07
996,161,Currency,61005.63,2024-12-30
997,1893,Equity,63237.16,2023-12-05
998,176,Commodity,473983.52,2023-02-26
999,1615,Equity,409879.52,2023-05-27
1000,1026,Equity,276652.82,2023-01-17
1001,1001,F&O,437610.13,2024-01-03
1002,1919,F&O,494692.96,2024-12-09
1003,455,Currency,305710.39,2023-07-08
1004,1952,Currency,306836.32,2024-10-05
1005,1668,Commodity,377459.09,2023-09-05
1006,276,F&O,116837.34,2023-05-30
1007,498,F&O,84395.31,2024-12-14
1008,1653,Equity,380030.79,2023-08-01
1009,676,Currency,173107.49,2023-08-05
1010,1824,F&O,68400.11,2023-01-06
1011,1052,F&O,158123.99,2024-10-31
1012,1357,Equity,179959.8,2024-08-09
1013,1025,Equity,482648.6,2024-01-30
1014,1212,Currency,349281.9,2023-10-31
1015,56,Equity,265897.3,2024-07-11
1016,547,Equity,484467.7,2024-02-15
1017,1136,Equity,451666.73,2024-02-07
1018,1822,Commodity,256488.43,2024-01-15
1019,1334,Equity,452934.14,2024-03-27
1020,36,Commodity,202748.02,2023-08-17
1021,439,Equity,115979.91,2024-11-24
1022,1753,Currency,117106.41,2024-05-19
1023,1616,Commodity,331495.45,2024-08-17
1024,1850,Equity,251034.09,2023-05-25
1025,595,F&O,329816.47,2023-02-19
1026,1601,Equity,343351.91,2024-02-28
1027,1349,Equity,12139.11,2023-04-10
1028,1664,Currency,27965.76,2023-12-09
1029,307,Equity,266806.19,2024-10-12
1030,1558,Equity,96326.7,2024-06-09
1031,1752,Equity,316634.35,2023-01-13
1032,619,Equity,276540.68,2023-06-21
1033,1133,Currency,293294.42,2024-05-03
1034,1396,Equity,151925.23,2023-12-25
1035,357,Currency,320281.91,2023-04-16
1036,181,Currency,414916.83,2023-07-08
1037,1380,Equity,499037.56,2024-06-12
1038,1700,Equity,419383.75,2023-02-19
1039,68,Currency,279191.88,2023-09-06
1040,292,Equity,97521.37,2024-02-14
1041,692,Equity,341041.49,2024-01-26
1042,181,Equity,468889.24,2024-01-14
1043,1490,F&O,106721.4,2023-08-15
1044,434,Commodity,128741.81,2024-08-13
1045,1488,Equity,75355.26,2023-08-01
1046,1705,Equity,368624.1,2024-06-12
1047,914,Currency,203874.19,2023-12-12
1048,1558,Commodity,32285.12,2024-02-23
1049,66,F&O,437600.05,2023-03-25
1050,1045,Commodity,279278.28,2023-07-16
1051,1636,Equity,166216.05,2024-06-13
1052,384,Commodity,172647.51,2023-08-09
1053,1836,Equity,145835.36,2023-06-25
1054,1639,Equity,228284.61,2024-08-06
1055,1583,Commodity,169183.8,2024-08-25
1056,39,Equity,274425.21,2023-11-18
1057,1309,Currency,386985.11,2024-06-18
1058,822,Equity,337556.18,2024-12-25
1059,602,Currency,147933.99,2024-01-29
1060,1621,Currency,264841.76,2024-10-01
1061,785,Equity,420222.95,2024-07-24
1062,1360,Commodity,35034.91,2023-11-20
1063,1212,Equity,40070.34,2023-03-26
1064,671,Currency,278528.86,2024-03-02
1065,1267,F&O,319918.45,2023-09-25
1066,1097,Commodity,106495.09,2023-04-22
1067,479,F&O,372864.84,2024-09-19
1068,1998,Equity,323485.43,2024-02-02
1069,561,Equity,461721.34,2023-02-21
1070,101,Equity,85308.15,2023-03-25
1071,514,Commodity,375935.76,2024-09-14
1072,1780,F&O,42737.9,2024-12-12
1073,176,F&O,283080.91,2024-12-31
1074,238,Equity,276395.67,2024-02-29
1075,910,F&O,194804.14,2023-01-21
1076,1083,Equity,422441.0,2024-11-18
1077,1889,Commodity,3180.95,2023-02-25
1078,1123,Currency,260569.52,2023-10-18
1079,1978,Equity,109359.62,2024-10-16
1080,871,Equity,372005.81,2024-01-08
1081,1978,Equity,22490.65,2023-01-08
1082,495,F&O,415945.79,2023-05-04
1083,947,F&O,419208.02,2023-04-11
1084,1538,Commodity,416600.14,2023-04-03
1085,755,Equity,77131.69,2024-01-20
1086,1321,Commodity,315572.85,2023-03-21
1087,211,F&O,8169.31,2023-10-25
1088,1147,Equity,424133.33,2023-01-31
1089,1253,F&O,361764.62,2024-01-13
1090,1618,Equity,266045.71,2023-11-26
1091,1680,F&O,365565.13,2023-10-26
1092,1412,Currency,48067.72,2023-10-09
1093,140,Equity,264799.26,2023-01-12
1094,541,Commodity,146346.97,2024-09-30
1095,1415,F&O,486337.11,2024-11-29
1096,270,Equity,428701.86,2023-03-10
1097,1783,F&O,366904.57,2024-06-06
1098,1036,F&O,466940.07,2023-01-23
1099,1891,Equity,174074.81,2023-12-03
1100,1413,Equity,450539.07,2024-03-02
1101,1361,Equity,163293.88,2023-07-28
1102,506,Equity,366665.56,2023-08-03
1103,1130,Equity,368472.04,2024-09-26
1104,32,Equity,10156.59,2024-02-27
1105,1098,Equity,181168.79,2023-03-14
1106,1195,Currency,10696.9,2024-12-22
1107,1873,Equity,498548.92,2024-08-28
1108,1093,Commodity,61976.18,2024-10-27
1109,813,F&O,271862.64,2023-10-01
1110,362,Commodity,395487.56,2024-12-25
1111,1673,Equity,101430.54,2024-10-01
1112,1457,Currency,243041.28,2023-08-21
1113,929,F&O,304106.95,2023-02-10
1114,100,Commodity,80942.17,2023-10-16
1115,1682,Equity,389499.17,2024-07-08
1116,9,Equity,150368.89,2023-09-27
1117,1598,F&O,106300.52,2024-03-14
1118,697,Equity,279586.08,2023-11-10
1119,1053,F&O,205746.5,2024-05-24
1120,1917,Equity,460222.69,2024-01-29
1121,1138,F&O,440151.29,2023-01-28
1122,462,Currency,242191.98,2023-09-27
1123,921,F&O,180272.62,2024-04-11
1124,1167,Commodity,163433.47,2023-03-15
1125,390,F&O,134514.25,2024-10-18
1126,632,F&O,272729.38,2024-11-04
1127,682,Currency,402684.32,2023-09-03
1128,157,Currency,156067.55,2024-02-14
1129,335,Commodity,95856.95,2024-05-12
1130,1885,Equity,238266.42,2024-02-22
1131,260,F&O,35448.17,2023-07-30
1132,82,Equity,350938.22,2023-08-11
1133,754,Equity,259660.77,2023-12-26
1134,1465,F&O,248691.03,2024-08-04
1135,1969,Commodity,150922.24,2023-01-20
1136,1196,Currency,452432.05,2024-02-27
1137,1255,Equity,46152.66,2023-05-01
1138,720,Equity,435042.18,2023-06-22
1139,75,Currency,188975.9,2023-02-03
1140,1294,Equity,440431.13,2023-03-12
1141,1923,F&O,364651.97,2024-06-28
1142,626,Equity,52981.19,2024-09-12
1143,62,Equity,415936.61,2024-06-18
1144,874,Currency,341406.24,2024-10-19
1145,320,Equity,17118.65,2023-01-14
1146,102,Equity,67717.64,2023-11-02
1147,1453,Equity,318178.4,2024-07-01
1148,874,Currency,331637.65,2023-09-28
1149,1746,Currency,373579.06,2023-02-22
1150,954,Equity,360402.45,2024-05-08
1151,255,Equity,330100.46,2024-07-13
1152,1556,F&O,383353.21,2024-04-07
1153,570,Equity,287967.77,2024-06-06
1154,112,F&O,131134.9,2024-12-22
1155,985,Equity,456275.93,2023-11-20
1156,1337,Equity,10088.8,2024-06-07
1157,998,F&O,183914.3,2024-03-18
1158,461,Equity,364706.28,2023-09-08
1159,708,Currency,214150.86,2023-06-09
1160,887,Equity,13392.37,2023-02-05
1161,1486,Equity,33924.47,2024-10-22
1162,1889,Currency,324670.05,2023-07-17
1163,1116,Equity,482467.44,2024-03-25
1164,1076,Commodity,276379.95,2024-01-13
1165,1829,Equity,253872.15,2023-09-03
1166,520,F&O,159844.28,2024-01-28
1167,812,Commodity,129088.65,2023-07-23
1168,1122,Equity,11471.51,2023-02-13
1169,236,Commodity,137204.48,2023-11-11
1170,1925,F&O,225106.11,2024-02-12
1171,1398,Equity,99776.94,2023-07-25
1172,1605,F&O,44586.65,2023-08-29
1173,927,F&O,359146.21,2023-02-10
1174,557,Equity,447415.51,2024-08-10
1175,649,Equity,468449.26,2024-12-14
1176,234,Equity,309381.37,2023-12-29
1177,1056,Equity,27334.52,2023-04-05
1178,1313,Commodity,370690.45,2024-06-23
1179,1662,F&O,55937.56,2023-05-24
1180,579,Currency,335204.31,2023-02-28
1181,542,Equity,389903.55,2024-10-02
1182,114,Equity,363206.49,2024-05-23
1183,204,Commodity,475990.02,2024-05-27
1184,1053,F&O,369335.0,2023-01-22
1185,643,F&O,346911.68,2023-07-23
1186,474,Equity,131609.84,2024-11-29
1187,697,Equity,462459.57,2024-04-15
1188,253,Equity,90592.39,2023-10-11
1189,1822,Currency,452543.41,2024-01-07
1190,905,Equity,157018.61,2024-05-12
1191,1946,Currency,65951.63,2023-11-28
1192,386,F&O,413514.83,2023-01-27
1193,62,Equity,2245.23,2023-05-09
1194,515,F&O,416212.07,2024-01-15
1195,430,Commodity,131893.61,2024-05-21
1196,580,Currency,442475.92,2023-04-05
1197,1561,Equity,346048.11,2024-07-31
1198,1715,Equity,333425.48,2023-06-26
1199,1165,Equity,183294.46,2024-04-17
1200,743,Equity,30642.08,2024-04-30
1201,1324,F&O,415206.48,2023-10-02
1202,675,Currency,86280.99,2024-10-29
1203,311,Equity,186757.06,2024-02-27
1204,471,Commodity,300576.99,2024-06-14
1205,1417,F&O,241644.62,2023-11-16
1206,1666,Equity,100131.66,2023-02-27
1207,1469,Equity,71167.56,2023-09-30
1208,1782,Commodity,62499.89,2023-07-17
1209,809,Currency,431640.93,2023-03-20
1210,172,F&O,16748.21,2023-02-10
1211,576,Equity,488530.12,2023-09-02
1212,31,Equity,100065.82,2023-01-23
1213,47,Equity,56050.83,2024-12-09
1214,130,F&O,288908.86,2023-08-24
1215,352,Commodity,40912.99,2023-05-06
1216,978,Equity,301624.18,2023-05-20
1217,1869,Commodity,425462.7,2024-01-29
1218,1646,F&O,24901.11,2023-05-07
1219,1605,F&O,400134.43,2023-04-24
1220,58,Currency,197844.24,2024-06-08
1221,1130,Equity,80585.83,2023-08-16
1222,812,Currency,88872.14,2024-06-04
1223,1354,Equity,459463.51,2023-05-26
1224,768,Equity,56192.27,2023-06-12
1225,1848,Currency,433524.61,2024-12-28
1226,683,Currency,272578.07,2023-06-18
1227,1407,F&O,20489.03,2024-06-21
1228,1186,F&O,232773.6,2023-05-05
1229,997,Commodity,408907.31,2023-10-27
1230,286,Commodity,363375.19,2023-09-07
1231,1095,Equity,244902.43,2024-06-05
1232,1791,Commodity,430164.89,2023-04-15
1233,1478,F&O,61062.02,2024-09-09
1234,886,F&O,455060.59,2024-05-27
1235,1591,Equity,423374.16,2024-11-24
1236,1859,F&O,354430.14,2024-05-20
1237,397,Currency,409125.98,2023-10-29
1238,1539,F&O,272363.94,2024-10-14
1239,26,Currency,337906.05,2023-08-18
